"hotspot_id","timestamp","filt_thermal16","filt_thermal8","filt_color","x_pos","y_pos","thumb_left","thumb_top","thumb_right","thumb_bottom","hotspot_type","species_id"
"168681","20160409225415.678GMT","CHESS_FL3_C_160409_225415.678_THERM-16BIT.PNG","CHESS_FL3_C_160409_225415.678_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_225415.678_COLOR-8-BIT.JPG",419,100,3696,632,4208,1144,"Anomaly","NA"
"168680","20160409225415.678GMT","CHESS_FL3_C_160409_225415.678_THERM-16BIT.PNG","CHESS_FL3_C_160409_225415.678_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_225415.678_COLOR-8-BIT.JPG",550,237,5095,2035,5607,2547,"Anomaly","NA"
"168684","20160409225420.862GMT","CHESS_FL3_C_160409_225420.862_THERM-16BIT.PNG","CHESS_FL3_C_160409_225420.862_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_225420.862_COLOR-8-BIT.JPG",36,232,5095,2035,5607,2547,"Anomaly","NA"
"168689","20160409225430.087GMT","CHESS_FL3_C_160409_225430.087_THERM-16BIT.PNG","CHESS_FL3_C_160409_225430.087_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_225430.087_COLOR-8-BIT.JPG",94,232,184,1880,696,2392,"Anomaly","NA"
"2144","20160409230500.591GMT","CHESS_FL3_C_160409_230500.591_THERM-16BIT.PNG","CHESS_FL3_C_160409_230500.591_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_230501.335_COLOR-8-BIT.JPG",185,21,1348,960,1860,1472,"Anomaly","NA"
"2192","20160409231330.628GMT","CHESS_FL3_C_160409_231330.628_THERM-16BIT.PNG","CHESS_FL3_C_160409_231330.628_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_231330.628_COLOR-8-BIT.JPG",24,285,-213,2081,299,2593,"Anomaly","NA"
"2191","20160409231330.628GMT","CHESS_FL3_C_160409_231330.628_THERM-16BIT.PNG","CHESS_FL3_C_160409_231330.628_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_231330.628_COLOR-8-BIT.JPG",134,134,589,331,1101,843,"Anomaly","NA"
"2190","20160409231330.628GMT","CHESS_FL3_C_160409_231330.628_THERM-16BIT.PNG","CHESS_FL3_C_160409_231330.628_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_231330.628_COLOR-8-BIT.JPG",145,88,704,-186,1216,326,"Anomaly","NA"
"2370","20160409231922.334GMT","CHESS_FL3_C_160409_231922.334_THERM-16BIT.PNG","CHESS_FL3_C_160409_231922.334_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_231922.334_COLOR-8-BIT.JPG",482,287,4255,2107,4767,2619,"Anomaly","NA"
"2378","20160409231950.353GMT","CHESS_FL3_C_160409_231950.353_THERM-16BIT.PNG","CHESS_FL3_C_160409_231950.353_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_231949.602_COLOR-8-BIT.JPG",12,418,-72,3792,440,4304,"Anomaly","NA"
"2382","20160409231958.343GMT","CHESS_FL3_C_160409_231958.343_THERM-16BIT.PNG","CHESS_FL3_C_160409_231958.343_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_231959.190_COLOR-8-BIT.JPG",218,46,1854,3454,2366,3966,"Anomaly","NA"
"2384","20160409232000.499GMT","CHESS_FL3_C_160409_232000.499_THERM-16BIT.PNG","CHESS_FL3_C_160409_232000.499_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232000.499_COLOR-8-BIT.JPG",64,280,-166,1869,346,2381,"Anomaly","NA"
"2387","20160409232000.499GMT","CHESS_FL3_C_160409_232000.499_THERM-16BIT.PNG","CHESS_FL3_C_160409_232000.499_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232000.499_COLOR-8-BIT.JPG",67,291,-111,2044,401,2556,"Anomaly","NA"
"2385","20160409232000.499GMT","CHESS_FL3_C_160409_232000.499_THERM-16BIT.PNG","CHESS_FL3_C_160409_232000.499_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232000.499_COLOR-8-BIT.JPG",57,290,-220,1876,292,2388,"Anomaly","NA"
"2386","20160409232000.499GMT","CHESS_FL3_C_160409_232000.499_THERM-16BIT.PNG","CHESS_FL3_C_160409_232000.499_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232000.499_COLOR-8-BIT.JPG",625,477,5791,3908,6303,4420,"Anomaly","NA"
"2392","20160409232007.021GMT","CHESS_FL3_C_160409_232007.021_THERM-16BIT.PNG","CHESS_FL3_C_160409_232007.021_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232007.021_COLOR-8-BIT.JPG",280,260,2203,1675,2715,2187,"Anomaly","NA"
"2402","20160409232023.393GMT","CHESS_FL3_C_160409_232023.393_THERM-16BIT.PNG","CHESS_FL3_C_160409_232023.393_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232023.393_COLOR-8-BIT.JPG",353,420,2969,3154,3481,3666,"Anomaly","NA"
"2409","20160409232026.559GMT","CHESS_FL3_C_160409_232026.559_THERM-16BIT.PNG","CHESS_FL3_C_160409_232026.559_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232026.559_COLOR-8-BIT.JPG",572,446,5164,2944,5676,3456,"Anomaly","NA"
"2407","20160409232026.559GMT","CHESS_FL3_C_160409_232026.559_THERM-16BIT.PNG","CHESS_FL3_C_160409_232026.559_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232027.823_COLOR-8-BIT.JPG",385,39,3982,2966,4494,3478,"Anomaly","NA"
"2408","20160409232026.559GMT","CHESS_FL3_C_160409_232026.559_THERM-16BIT.PNG","CHESS_FL3_C_160409_232026.559_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232026.559_COLOR-8-BIT.JPG",573,452,5167,2983,5679,3495,"Anomaly","NA"
"2418","20160409232029.944GMT","CHESS_FL3_C_160409_232029.944_THERM-16BIT.PNG","CHESS_FL3_C_160409_232029.944_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232029.944_COLOR-8-BIT.JPG",532,504,5019,4069,5531,4581,"Anomaly","NA"
"2417","20160409232029.944GMT","CHESS_FL3_C_160409_232029.944_THERM-16BIT.PNG","CHESS_FL3_C_160409_232029.944_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232029.944_COLOR-8-BIT.JPG",571,243,5400,1336,5912,1848,"Anomaly","NA"
"2423","20160409232031.365GMT","CHESS_FL3_C_160409_232031.365_THERM-16BIT.PNG","CHESS_FL3_C_160409_232031.365_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232031.365_COLOR-8-BIT.JPG",507,495,4645,3769,5157,4281,"Anomaly","NA"
"2422","20160409232031.365GMT","CHESS_FL3_C_160409_232031.365_THERM-16BIT.PNG","CHESS_FL3_C_160409_232031.365_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232031.365_COLOR-8-BIT.JPG",419,215,3709,763,4221,1275,"Anomaly","NA"
"2469","20160409232121.326GMT","CHESS_FL3_C_160409_232121.326_THERM-16BIT.PNG","CHESS_FL3_C_160409_232121.326_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232121.326_COLOR-8-BIT.JPG",129,462,632,3872,1144,4384,"Anomaly","NA"
"2468","20160409232121.326GMT","CHESS_FL3_C_160409_232121.326_THERM-16BIT.PNG","CHESS_FL3_C_160409_232121.326_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232121.326_COLOR-8-BIT.JPG",211,394,1496,3154,2008,3666,"Anomaly","NA"
"2476","20160409232134.362GMT","CHESS_FL3_C_160409_232134.362_THERM-16BIT.PNG","CHESS_FL3_C_160409_232134.362_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232134.362_COLOR-8-BIT.JPG",356,161,3024,-88,3536,424,"Anomaly","NA"
"2477","20160409232134.362GMT","CHESS_FL3_C_160409_232134.362_THERM-16BIT.PNG","CHESS_FL3_C_160409_232134.362_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232134.362_COLOR-8-BIT.JPG",529,154,4843,-146,5355,366,"Anomaly","NA"
"2478","20160409232135.134GMT","CHESS_FL3_C_160409_232135.134_THERM-16BIT.PNG","CHESS_FL3_C_160409_232135.134_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232135.134_COLOR-8-BIT.JPG",538,382,4849,2539,5361,3051,"Anomaly","NA"
"2525","20160409232211.509GMT","CHESS_FL3_C_160409_232211.509_THERM-16BIT.PNG","CHESS_FL3_C_160409_232211.509_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232211.509_COLOR-8-BIT.JPG",164,354,934,2799,1446,3311,"Anomaly","NA"
"2530","20160409232213.444GMT","CHESS_FL3_C_160409_232213.444_THERM-16BIT.PNG","CHESS_FL3_C_160409_232213.444_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232213.444_COLOR-8-BIT.JPG",622,326,5864,2334,6376,2846,"Anomaly","NA"
"2686","20160409232434.254GMT","CHESS_FL3_C_160409_232434.254_THERM-16BIT.PNG","CHESS_FL3_C_160409_232434.254_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232434.254_COLOR-8-BIT.JPG",393,79,3589,-106,4101,406,"Anomaly","NA"
"2688","20160409232435.805GMT","CHESS_FL3_C_160409_232435.805_THERM-16BIT.PNG","CHESS_FL3_C_160409_232435.805_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232435.805_COLOR-8-BIT.JPG",475,187,4237,361,4749,873,"Anomaly","NA"
"2703","20160409232450.217GMT","CHESS_FL3_C_160409_232450.217_THERM-16BIT.PNG","CHESS_FL3_C_160409_232450.217_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232451.018_COLOR-8-BIT.JPG",187,61,1320,1928,1832,2440,"Anomaly","NA"
"2704","20160409232450.217GMT","CHESS_FL3_C_160409_232450.217_THERM-16BIT.PNG","CHESS_FL3_C_160409_232450.217_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232451.018_COLOR-8-BIT.JPG",441,65,3974,1869,4486,2381,"Anomaly","NA"
"2719","20160409232514.222GMT","CHESS_FL3_C_160409_232514.222_THERM-16BIT.PNG","CHESS_FL3_C_160409_232514.222_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232514.222_COLOR-8-BIT.JPG",191,337,1213,2445,1725,2957,"Anomaly","NA"
"2727","20160409232525.268GMT","CHESS_FL3_C_160409_232525.268_THERM-16BIT.PNG","CHESS_FL3_C_160409_232525.268_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232525.268_COLOR-8-BIT.JPG",555,378,5021,2424,5533,2936,"Anomaly","NA"
"2747","20160409232545.651GMT","CHESS_FL3_C_160409_232545.651_THERM-16BIT.PNG","CHESS_FL3_C_160409_232545.651_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232546.777_COLOR-8-BIT.JPG",561,51,5688,4100,6200,4612,"Anomaly","NA"
"2748","20160409232545.651GMT","CHESS_FL3_C_160409_232545.651_THERM-16BIT.PNG","CHESS_FL3_C_160409_232545.651_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232545.651_COLOR-8-BIT.JPG",329,471,2669,3109,3181,3621,"Anomaly","NA"
"2817","20160409232632.406GMT","CHESS_FL3_C_160409_232632.406_THERM-16BIT.PNG","CHESS_FL3_C_160409_232632.406_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232633.192_COLOR-8-BIT.JPG",530,122,5249,3639,5761,4151,"Anomaly","NA"
"2818","20160409232632.406GMT","CHESS_FL3_C_160409_232632.406_THERM-16BIT.PNG","CHESS_FL3_C_160409_232632.406_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232633.192_COLOR-8-BIT.JPG",629,67,6223,3037,6735,3549,"Anomaly","NA"
"2837","20160409232646.572GMT","CHESS_FL3_C_160409_232646.572_THERM-16BIT.PNG","CHESS_FL3_C_160409_232646.572_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232646.572_COLOR-8-BIT.JPG",136,95,774,-31,1286,481,"Anomaly","NA"
"2838","20160409232646.572GMT","CHESS_FL3_C_160409_232646.572_THERM-16BIT.PNG","CHESS_FL3_C_160409_232646.572_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232646.572_COLOR-8-BIT.JPG",540,360,5017,2755,5529,3267,"Anomaly","NA"
"2836","20160409232646.572GMT","CHESS_FL3_C_160409_232646.572_THERM-16BIT.PNG","CHESS_FL3_C_160409_232646.572_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232646.572_COLOR-8-BIT.JPG",298,159,2431,625,2943,1137,"Anomaly","NA"
"2965","20160409232827.731GMT","CHESS_FL3_C_160409_232827.731_THERM-16BIT.PNG","CHESS_FL3_C_160409_232827.731_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232826.941_COLOR-8-BIT.JPG",57,479,535,901,1047,1413,"Anomaly","NA"
"2970","20160409232830.143GMT","CHESS_FL3_C_160409_232830.143_THERM-16BIT.PNG","CHESS_FL3_C_160409_232830.143_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232830.143_COLOR-8-BIT.JPG",175,164,1420,804,1932,1316,"Anomaly","NA"
"2969","20160409232830.143GMT","CHESS_FL3_C_160409_232830.143_THERM-16BIT.PNG","CHESS_FL3_C_160409_232830.143_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232830.143_COLOR-8-BIT.JPG",316,225,2875,1453,3387,1965,"Anomaly","NA"
"2968","20160409232830.143GMT","CHESS_FL3_C_160409_232830.143_THERM-16BIT.PNG","CHESS_FL3_C_160409_232830.143_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232830.143_COLOR-8-BIT.JPG",633,445,6269,3714,6781,4226,"Anomaly","NA"
"2985","20160409232852.538GMT","CHESS_FL3_C_160409_232852.538_THERM-16BIT.PNG","CHESS_FL3_C_160409_232852.538_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232852.538_COLOR-8-BIT.JPG",383,425,3300,3832,3812,4344,"Anomaly","NA"
"2986","20160409232852.538GMT","CHESS_FL3_C_160409_232852.538_THERM-16BIT.PNG","CHESS_FL3_C_160409_232852.538_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232852.538_COLOR-8-BIT.JPG",519,366,4819,3145,5331,3657,"Anomaly","NA"
"2992","20160409232859.449GMT","CHESS_FL3_C_160409_232859.449_THERM-16BIT.PNG","CHESS_FL3_C_160409_232859.449_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232859.449_COLOR-8-BIT.JPG",478,61,4464,-88,4976,424,"Anomaly","NA"
"2991","20160409232859.449GMT","CHESS_FL3_C_160409_232859.449_THERM-16BIT.PNG","CHESS_FL3_C_160409_232859.449_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232859.449_COLOR-8-BIT.JPG",389,126,3541,631,4053,1143,"Anomaly","NA"
"3010","20160409232917.272GMT","CHESS_FL3_C_160409_232917.272_THERM-16BIT.PNG","CHESS_FL3_C_160409_232917.272_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232917.272_COLOR-8-BIT.JPG",432,282,4021,1771,4533,2283,"Anomaly","NA"
"3012","20160409232918.807GMT","CHESS_FL3_C_160409_232918.807_THERM-16BIT.PNG","CHESS_FL3_C_160409_232918.807_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232918.807_COLOR-8-BIT.JPG",552,329,5319,2669,5831,3181,"Anomaly","NA"
"3020","20160409232928.183GMT","CHESS_FL3_C_160409_232928.183_THERM-16BIT.PNG","CHESS_FL3_C_160409_232928.183_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232928.183_COLOR-8-BIT.JPG",413,312,3593,2319,4105,2831,"Anomaly","NA"
"3021","20160409232936.939GMT","CHESS_FL3_C_160409_232936.939_THERM-16BIT.PNG","CHESS_FL3_C_160409_232936.939_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232936.041_COLOR-8-BIT.JPG",294,484,4021,547,4533,1059,"Anomaly","NA"
"3023","20160409232936.939GMT","CHESS_FL3_C_160409_232936.939_THERM-16BIT.PNG","CHESS_FL3_C_160409_232936.939_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232936.939_COLOR-8-BIT.JPG",443,310,4273,2239,4785,2751,"Anomaly","NA"
"3024","20160409232936.939GMT","CHESS_FL3_C_160409_232936.939_THERM-16BIT.PNG","CHESS_FL3_C_160409_232936.939_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232936.939_COLOR-8-BIT.JPG",450,320,4327,2323,4839,2835,"Anomaly","NA"
"3022","20160409232936.939GMT","CHESS_FL3_C_160409_232936.939_THERM-16BIT.PNG","CHESS_FL3_C_160409_232936.939_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232936.939_COLOR-8-BIT.JPG",518,276,5054,1854,5566,2366,"Anomaly","NA"
"3027","20160409232940.232GMT","CHESS_FL3_C_160409_232940.232_THERM-16BIT.PNG","CHESS_FL3_C_160409_232940.232_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232940.232_COLOR-8-BIT.JPG",185,438,1319,3684,1831,4196,"Anomaly","NA"
"3037","20160409232947.182GMT","CHESS_FL3_C_160409_232947.182_THERM-16BIT.PNG","CHESS_FL3_C_160409_232947.182_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_232947.182_COLOR-8-BIT.JPG",294,125,2544,714,3056,1226,"Anomaly","NA"
"3062","20160409233023.264GMT","CHESS_FL3_C_160409_233023.264_THERM-16BIT.PNG","CHESS_FL3_C_160409_233023.264_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233024.328_COLOR-8-BIT.JPG",324,94,2946,-705,3458,-193,"Anomaly","NA"
"3077","20160409233106.607GMT","CHESS_FL3_C_160409_233106.607_THERM-16BIT.PNG","CHESS_FL3_C_160409_233106.607_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233106.607_COLOR-8-BIT.JPG",402,269,3537,2403,4049,2915,"Anomaly","NA"
"3079","20160409233109.022GMT","CHESS_FL3_C_160409_233109.022_THERM-16BIT.PNG","CHESS_FL3_C_160409_233109.022_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233109.022_COLOR-8-BIT.JPG",187,447,1342,3910,1854,4422,"Anomaly","NA"
"3087","20160409233130.081GMT","CHESS_FL3_C_160409_233130.081_THERM-16BIT.PNG","CHESS_FL3_C_160409_233130.081_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233130.081_COLOR-8-BIT.JPG",346,113,3252,-36,3764,476,"Anomaly","NA"
"3103","20160409233157.216GMT","CHESS_FL3_C_160409_233157.216_THERM-16BIT.PNG","CHESS_FL3_C_160409_233157.216_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233157.216_COLOR-8-BIT.JPG",530,200,5024,1656,5536,2168,"Anomaly","NA"
"3104","20160409233157.216GMT","CHESS_FL3_C_160409_233157.216_THERM-16BIT.PNG","CHESS_FL3_C_160409_233157.216_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233157.216_COLOR-8-BIT.JPG",493,209,4504,1569,5016,2081,"Anomaly","NA"
"3123","20160409233231.242GMT","CHESS_FL3_C_160409_233231.242_THERM-16BIT.PNG","CHESS_FL3_C_160409_233231.242_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233231.242_COLOR-8-BIT.JPG",448,432,4059,3764,4571,4276,"Anomaly","NA"
"3239","20160409233528.581GMT","CHESS_FL3_C_160409_233528.581_THERM-16BIT.PNG","CHESS_FL3_C_160409_233528.581_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233528.581_COLOR-8-BIT.JPG",359,324,3241,2533,3753,3045,"Anomaly","NA"
"3240","20160409233528.581GMT","CHESS_FL3_C_160409_233528.581_THERM-16BIT.PNG","CHESS_FL3_C_160409_233528.581_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233528.581_COLOR-8-BIT.JPG",109,113,479,444,991,956,"Anomaly","NA"
"3289","20160409233657.795GMT","CHESS_FL3_C_160409_233657.795_THERM-16BIT.PNG","CHESS_FL3_C_160409_233657.795_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233657.795_COLOR-8-BIT.JPG",404,62,3664,-46,4176,466,"Anomaly","NA"
"3288","20160409233657.795GMT","CHESS_FL3_C_160409_233657.795_THERM-16BIT.PNG","CHESS_FL3_C_160409_233657.795_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233657.795_COLOR-8-BIT.JPG",399,61,3441,-246,3953,266,"Anomaly","NA"
"3335","20160409233842.603GMT","CHESS_FL3_C_160409_233842.603_THERM-16BIT.PNG","CHESS_FL3_C_160409_233842.603_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233842.603_COLOR-8-BIT.JPG",269,368,2375,2879,2887,3391,"Anomaly","NA"
"3336","20160409233843.641GMT","CHESS_FL3_C_160409_233843.641_THERM-16BIT.PNG","CHESS_FL3_C_160409_233843.641_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_233843.641_COLOR-8-BIT.JPG",305,416,2779,3709,3291,4221,"Anomaly","NA"
"3693","20160409234716.706GMT","CHESS_FL3_C_160409_234716.706_THERM-16BIT.PNG","CHESS_FL3_C_160409_234716.706_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_234717.618_COLOR-8-BIT.JPG",227,90,1414,3749,1926,4261,"Anomaly","NA"
"3895","20160409235315.317GMT","CHESS_FL3_C_160409_235315.317_THERM-16BIT.PNG","CHESS_FL3_C_160409_235315.317_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_235315.317_COLOR-8-BIT.JPG",234,132,1934,114,2446,626,"Anomaly","NA"
"3894","20160409235315.317GMT","CHESS_FL3_C_160409_235315.317_THERM-16BIT.PNG","CHESS_FL3_C_160409_235315.317_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_235315.889_COLOR-8-BIT.JPG",269,81,1794,2599,2306,3111,"Anomaly","NA"
"4039","20160409235914.585GMT","CHESS_FL3_C_160409_235914.585_THERM-16BIT.PNG","CHESS_FL3_C_160409_235914.585_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_235914.585_COLOR-8-BIT.JPG",165,423,1040,3736,1552,4248,"Anomaly","NA"
"4038","20160409235914.585GMT","CHESS_FL3_C_160409_235914.585_THERM-16BIT.PNG","CHESS_FL3_C_160409_235914.585_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_235914.585_COLOR-8-BIT.JPG",194,241,1345,1867,1857,2379,"Anomaly","NA"
"4047","20160409235952.456GMT","CHESS_FL3_C_160409_235952.456_THERM-16BIT.PNG","CHESS_FL3_C_160409_235952.456_THERM-8BIT-N.PNG","CHESS_FL3_C_160409_235953.041_COLOR-8-BIT.JPG",600,46,5539,2371,6051,2883,"Anomaly","NA"
"4185","20160410000308.049GMT","CHESS_FL3_C_160410_000308.049_THERM-16BIT.PNG","CHESS_FL3_C_160410_000308.049_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000308.049_COLOR-8-BIT.JPG",226,401,1656,3740,2168,4252,"Anomaly","NA"
"4243","20160410000409.978GMT","CHESS_FL3_C_160410_000409.978_THERM-16BIT.PNG","CHESS_FL3_C_160410_000409.978_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000409.978_COLOR-8-BIT.JPG",486,177,4409,1094,4921,1606,"Anomaly","NA"
"4260","20160410000429.622GMT","CHESS_FL3_C_160410_000429.622_THERM-16BIT.PNG","CHESS_FL3_C_160410_000429.622_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000429.622_COLOR-8-BIT.JPG",309,339,2431,2816,2943,3328,"Anomaly","NA"
"4261","20160410000429.622GMT","CHESS_FL3_C_160410_000429.622_THERM-16BIT.PNG","CHESS_FL3_C_160410_000429.622_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000429.622_COLOR-8-BIT.JPG",29,164,-479,702,33,1214,"Anomaly","NA"
"4276","20160410000440.107GMT","CHESS_FL3_C_160410_000440.107_THERM-16BIT.PNG","CHESS_FL3_C_160410_000440.107_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000440.107_COLOR-8-BIT.JPG",89,325,309,2474,821,2986,"Anomaly","NA"
"4275","20160410000440.107GMT","CHESS_FL3_C_160410_000440.107_THERM-16BIT.PNG","CHESS_FL3_C_160410_000440.107_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000440.107_COLOR-8-BIT.JPG",60,350,-64,2816,448,3328,"Anomaly","NA"
"4277","20160410000440.107GMT","CHESS_FL3_C_160410_000440.107_THERM-16BIT.PNG","CHESS_FL3_C_160410_000440.107_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000440.107_COLOR-8-BIT.JPG",217,392,1681,3295,2193,3807,"Anomaly","NA"
"4526","20160410000729.896GMT","CHESS_FL3_C_160410_000729.896_THERM-16BIT.PNG","CHESS_FL3_C_160410_000729.896_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000730.656_COLOR-8-BIT.JPG",575,43,5173,1732,5685,2244,"Animal","Ringed Seal"
"4527","20160410000729.896GMT","CHESS_FL3_C_160410_000729.896_THERM-16BIT.PNG","CHESS_FL3_C_160410_000729.896_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000728.632_COLOR-8-BIT.JPG",47,443,387,3371,899,3883,"Anomaly","NA"
"4528","20160410000730.656GMT","CHESS_FL3_C_160410_000730.656_THERM-16BIT.PNG","CHESS_FL3_C_160410_000730.656_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000730.656_COLOR-8-BIT.JPG",196,210,1465,943,1977,1455,"Anomaly","NA"
"4529","20160410000730.656GMT","CHESS_FL3_C_160410_000730.656_THERM-16BIT.PNG","CHESS_FL3_C_160410_000730.656_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_000730.656_COLOR-8-BIT.JPG",191,161,1429,459,1941,971,"Anomaly","NA"
"4640","20160410001001.149GMT","CHESS_FL3_C_160410_001001.149_THERM-16BIT.PNG","CHESS_FL3_C_160410_001001.149_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_001001.149_COLOR-8-BIT.JPG",132,248,696,1900,1208,2412,"Anomaly","NA"
"4638","20160410001001.149GMT","CHESS_FL3_C_160410_001001.149_THERM-16BIT.PNG","CHESS_FL3_C_160410_001001.149_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_001001.149_COLOR-8-BIT.JPG",200,215,1411,1555,1923,2067,"Anomaly","NA"
"4639","20160410001001.149GMT","CHESS_FL3_C_160410_001001.149_THERM-16BIT.PNG","CHESS_FL3_C_160410_001001.149_THERM-8BIT-N.PNG","CHESS_FL3_C_160410_001001.149_COLOR-8-BIT.JPG",141,220,764,1639,1276,2151,"Anomaly","NA"
"109078","20160410001452.436GMT","CHESS_FL3_P_160410_001452.436_THERM-16BIT.PNG","CHESS_FL3_P_160410_001452.436_THERM-8BIT-N.PNG","CHESS_FL3_P_160410_001452.436_COLOR-8-BIT.JPG",211,247,1616,1544,2128,2056,"Anomaly","NA"
"167064","20160409222335.037GMT","CHESS_FL3_S_160409_222335.037_THERM-16BIT.PNG","CHESS_FL3_S_160409_222335.037_THERM-8BIT-N.PNG","CHESS_FL3_S_160409_222335.037_COLOR-8-BIT.JPG",66,164,266,919,778,1431,"Anomaly","NA"
"167134","20160409222526.001GMT","CHESS_FL3_S_160409_222526.001_THERM-16BIT.PNG","CHESS_FL3_S_160409_222526.001_THERM-8BIT-N.PNG","CHESS_FL3_S_160409_222526.453_COLOR-8-BIT.JPG",216,27,1645,1761,2157,2273,"Anomaly","NA"
"167135","20160409222527.016GMT","CHESS_FL3_S_160409_222527.016_THERM-16BIT.PNG","CHESS_FL3_S_160409_222527.016_THERM-8BIT-N.PNG","CHESS_FL3_S_160409_222527.016_COLOR-8-BIT.JPG",253,335,2197,2821,2709,3333,"Anomaly","NA"
